Word,Pronunciation,Syllables,Frequency
SCAPEGOATED,"['S K EY', 'P G OW', 'T IH D']","['SCA', 'PE', 'GOA', 'TED']",16330
SCAPEGOATING,"['S K EY', 'P G OW', 'T IH NG']","['SCA', 'PE', 'GOA', 'TING']",69033
SCAPEGOATS,"['S K EY', 'P G OW T S']","['SCA', 'PE', 'GOATS']",103704
SCAPULA,"['S K AE', 'P Y AH', 'L AH']","['SCA', 'PU', 'LA']",91298
SCAR,['S K AA R'],['SCAR'],2041756
SCARANO,"['S K AA R', 'AA', 'N OW']","['SCAR', 'A', 'NO']",19835
SCARCE,['S K EH R S'],"['SCA', 'RCE']",2385219
SCARCELY,"['S K EH R', 'S L IY']","['SCAR', 'CE', 'LY']",1359474
SCARCER,"['S K EH R', 'S ER']","['SCAR', 'CER']",58688
SCARCITY,"['S K EH R', 'S IH', 'T IY']","['SCAR', 'CI', 'TY']",902492
SCARE,['S K EH R'],['SCARE'],2972708
SCARED,['S K EH R D'],"['SCA', 'RED']",5071401
SCARES,['S K EH R Z'],"['SCA', 'RES']",757085
SCARF,['S K AA R F'],['SCARF'],3181107
SCARFF,['S K AA R F'],['SCARFF'],21325
SCARFO,"['S K AA R', 'F OW']","['SCAR', 'FO']",16443
SCARFS,['S K AA R F S'],['SCARFS'],150496
SCARIER,"['S K EH R', 'IY', 'ER']","['SCAR', 'IER']",152677
SCARIEST,"['S K EH R', 'IY', 'AH S T']","['SCAR', 'IEST']",272560
SCARING,"['S K EH R', 'IH NG']","['SCAR', 'ING']",410897
SCARP,['S K AA R P'],['SCARP'],77653
SCARPELLI,"['S K AA R', 'P EH', 'L IY']","['SCAR', 'PE', 'LLI']",18227
SCARRED,['S K AA R D'],"['SCA', 'RRED']",494189
SCARRING,"['S K AA R', 'IH NG']","['SCAR', 'RING']",484512
SCARRY,"['S K AE R', 'IY']","['SCAR', 'RY']",137377
SCARS,['S K AA R Z'],['SCARS'],1677547
SCARVES,['S K AA R V Z'],"['SCA', 'RVES']",1886581
SCARY,"['S K EH R', 'IY']","['SCAR', 'Y']",5571680
SCAT,['S K AE T'],['SCAT'],4737410
SCATES,['S K EY T S'],"['SCA', 'TES']",26310
SCATHING,"['S K EY', 'DH IH NG']","['SCA', 'THING']",290412
SCATOLOGICAL,"['S K AE', 'T AH', 'L AO', 'JH AH', 'K AH L']","['SCA', 'TO', 'LO', 'GI', 'CAL']",34695
SCATTER,"['S K AE', 'T ER']","['SCA', 'TTER']",1452106
SCATTERED,"['S K AE', 'T ER D']","['SCA', 'TTE', 'RED']",4879386
SCATTERGOOD,"['S K AE', 'T ER', 'G UH D']","['SCA', 'TTER', 'GOOD']",26897
SCATTERGORIES,"['S K AE', 'T ER', 'G AO R', 'IY Z']","['SCA', 'TTER', 'GOR', 'IES']",14712
SCATTERING,"['S K AE', 'T ER', 'IH NG']","['SCA', 'TTER', 'ING']",3485873
SCATTERSHOT,"['S K AE', 'T ER', 'SH AA T']","['SCA', 'TTER', 'SHOT']",47995
SCAVENGE,"['S K AE', 'V AH N JH']","['SCAVE', 'NGE']",96510
SCAVENGER,"['S K AE', 'V AH N', 'JH ER']","['SCAVE', 'NGER']",692800
SCAVENGERS,"['S K AE', 'V AH N', 'JH ER Z']","['SCAVE', 'NGERS']",192629
SCAVENGING,"['S K AE', 'V AH N', 'JH IH NG']","['SCAVE', 'NGING']",235810
SCAVO,"['S K AA', 'V OW']","['SCA', 'VO']",56871
SCENARIO,"['S IH', 'N EH R', 'IY', 'OW']","['SCE', 'NAR', 'IO']",9972760
SCENARIOS,"['S IH', 'N EH R', 'IY', 'OW Z']","['SCE', 'NAR', 'IOS']",6349970
SCENE,['S IY N'],['SCENE'],29372413
SCENERIES,"['S IY', 'N ER', 'IY Z']","['SCE', 'NER', 'IES']",65516
SCENERY,"['S IY', 'N ER', 'IY']","['SCE', 'NER', 'Y']",3842099
SCENES,['S IY N Z'],"['SCE', 'NES']",13691578
SCENIC,"['S IY', 'N IH K']","['SCE', 'NIC']",6312130
SCENT,['S EH N T'],['SCENT'],3277212
SCENTED,"['S EH N', 'T IH D']","['SCEN', 'TED']",2218936
SCENTS,['S EH N T S'],['SCENTS'],1223833
SCEPTIC,"['S K EH', 'P T IH K']","['SCEP', 'TIC']",109871
SCEPTICS,"['S K EH', 'P T IH K S']","['SCEP', 'TICS']",122336
SCEPTRE,"['S EH', 'P T ER']","['SCEP', 'TRE']",553865
SCHAAD,['SH AA D'],['SCHAAD'],39135
SCHAAF,['SH AA F'],['SCHAAF'],111175
SCHAAFSMA,"['SH AA', 'F S M AH']","['SCHAAFS', 'MA']",13410
SCHAAL,['SH AA L'],['SCHAAL'],118267
SCHAAP,['SH AA P'],['SCHAAP'],67220
SCHAAR,['SH AA R'],['SCHAAR'],29266
SCHABER,"['SH EY', 'B ER']","['SCHA', 'BER']",23897
SCHACHNER,"['SH AE', 'K N ER']","['SCHACH', 'NER']",27375
SCHACHT,['SH AE K T'],['SCHACHT'],122205
SCHACHTER,"['SH AE', 'K T ER']","['SCHACH', 'TER']",132792
SCHACK,['SH AE K'],['SCHACK'],27948
SCHAD,['SH AE D'],['SCHAD'],56235
SCHADE,['SH EY D'],['SCHADE'],130519
SCHADEN,"['SH AE', 'D AH N']","['SCHA', 'DEN']",16666
SCHADENFREUDE,"['SH AE', 'D IH N', 'F R OY D']","['SCHA', 'DEN', 'FREU', 'DE']",115833
SCHADLER,"['SH EY', 'D AH', 'L ER']","['SCHAD', 'LER']",28261
SCHADT,['SH AE T'],['SCHADT'],14860
SCHAEFER,"['SH EY', 'F ER']","['SCHAE', 'FER']",1195190
SCHAEFFER,"['SH EH', 'F ER']","['SCHAE', 'FFER']",665051
SCHAEFFLER,"['SH AE', 'F L ER']","['SCHAE', 'FFLER']",13959
SCHAER,"['SH AA', 'ER']",['SCHAER'],24404
SCHAFER,"['SH EY', 'F ER']","['SCHA', 'FER']",510774
SCHAFF,['SH AE F'],['SCHAFF'],92072
SCHAFFER,"['SH EY', 'F ER']","['SCHA', 'FFER']",530241
SCHAFFNER,"['SH AE', 'F N ER']","['SCHAFF', 'NER']",181732
SCHAIBLE,"['S K EY', 'B AH L']","['SCHAI', 'BLE']",34738
SCHALK,['SH AO K'],['SCHALK'],63168
SCHALL,['SH AO L'],['SCHALL'],116041
SCHALLER,"['SH AO', 'L ER']","['SCHA', 'LLER']",275157
SCHAMA,"['SH AA', 'M AH']","['SCHA', 'MA']",49104
SCHANCK,['SH AE NG K'],['SCHANCK'],15535
SCHANK,['SH AE NG K'],['SCHANK'],51627
SCHANTZ,['SH AE N T S'],['SCHANTZ'],53142
SCHANZ,['SH AE N S'],['SCHANZ'],22097
SCHAPER,"['SH EY', 'P ER']","['SCHA', 'PER']",50289
SCHAPIRO,"['SH AE', 'P AY R', 'OW']","['SCHA', 'PIR', 'O']",67626
SCHAPPERT,"['SH AE', 'P ER T']","['SCHA', 'PPERT']",13815
SCHAR,['SH AA R'],['SCHAR'],30611
SCHARDT,['SH AA R T'],['SCHARDT'],23489
SCHARF,['SH AA R F'],['SCHARF'],254567
SCHARFF,['SH AA R F'],['SCHARFF'],60289
SCHARNHORST,"['SH AA R N', 'HH AO R S T']","['SCHA', 'RNHORST']",27112
SCHARPF,['SH AA R P F'],['SCHARPF'],27706
SCHATZ,['SH AE T S'],['SCHATZ'],262223
SCHATZBERG,"['SH AE T S', 'B ER G']",['SCHATZBERG'],20676
SCHAU,['SH OW'],['SCHAU'],59281
SCHAUB,['SH AO B'],['SCHAUB'],179743
SCHAUBLE,"['SH OW', 'B AH L']","['SCHAU', 'BLE']",15539
SCHAUER,"['SH AW', 'ER']",['SCHAUER'],112903
SCHAUFLER,"['SH AW', 'F AH', 'L ER']","['SCHAU', 'FLER']",16691
SCHAUM,['SH OW M'],['SCHAUM'],200485
SCHAUS,['S K AW S'],['SCHAUS'],23303
SCHAUT,['SH OW T'],['SCHAUT'],24873
SCHECHTER,"['SH EH', 'K T ER']","['SCHECH', 'TER']",254930
SCHECHTMAN,"['SH EH', 'K T M AH N']",['SCHECHTMAN'],17124
SCHECK,['SH EH K'],['SCHECK'],67378
SCHECTER,"['SH EH', 'K T ER']","['SCHEC', 'TER']",185255
SCHEDLER,"['SH EH', 'D AH', 'L ER']","['SCHED', 'LER']",24222
SCHEDULE,"['S K EH', 'JH UH L']","['SCHE', 'DULE']",64504515
SCHEDULED,"['S K EH', 'JH UH L D']","['SCHE', 'DU', 'LED']",20699522
SCHEDULER,"['S K EH', 'JH UH', 'L ER']","['SCHE', 'DU', 'LER']",2583608
SCHEDULERS,"['S K EH', 'JH UH', 'L ER Z']","['SCHE', 'DU', 'LERS']",180939
SCHEDULES,"['S K EH', 'JH UH L Z']","['SCHE', 'DU', 'LES']",12917359
SCHEDULING,"['S K EH', 'JH UH', 'L IH NG']","['SCHE', 'DU', 'LING']",8986610
SCHEEL,['SH IY L'],['SCHEEL'],58905
SCHEELE,['SH IY L'],['SCHEELE'],52800
SCHEER,['SH IH R'],['SCHEER'],277787
SCHEERER,"['SH IH R', 'ER']","['SCHEER', 'ER']",14807
SCHEETZ,['SH IY T S'],['SCHEETZ'],94064
SCHEFF,['SH EH F'],['SCHEFF'],37022
SCHEFFEL,"['SH EH', 'F AH L']","['SCHE', 'FFEL']",17052
SCHEFFER,"['SH EH', 'F ER']","['SCHE', 'FFER']",106934
SCHEFFLER,"['SH EH', 'F AH', 'L ER']","['SCHE', 'FFLER']",121569
SCHEIB,['SH AY B'],['SCHEIB'],34140
SCHEIBE,['SH AY B'],"['SCHEI', 'BE']",48363
SCHEIBEL,"['SH AY', 'B AH L']","['SCHEI', 'BEL']",14494
SCHEIBER,"['SH AY', 'B ER']","['SCHEI', 'BER']",31876
SCHEIBLE,"['S K AY', 'B AH L']","['SCHEI', 'BLE']",16687
SCHEID,['SH AY D'],['SCHEID'],87382
SCHEIDEGGER,"['SH AY', 'D IH', 'G ER']","['SCHEI', 'DE', 'GGER']",21386
SCHEIDER,"['SH AY', 'D ER']","['SCHEI', 'DER']",64852
SCHEIDLER,"['SH AY', 'D AH', 'L ER']","['SCHEID', 'LER']",54105
SCHEIDT,['SH AY T'],['SCHEIDT'],56158
SCHEIER,"['SH AY', 'ER']","['SCHE', 'IER']",25001
SCHEIN,['SH AY N'],['SCHEIN'],220084
SCHEINER,"['SH AY', 'N ER']","['SCHEI', 'NER']",41518
SCHEIRER,"['SH AY', 'ER R']","['SCHEI', 'RER']",16470
SCHELER,"['SH IY', 'L ER']","['SCHE', 'LER']",57221
SCHELL,['S K EH L'],['SCHELL'],347450
SCHELLENBERG,"['SH EH', 'L AH N', 'B ER G']","['SCHE', 'LLEN', 'BERG']",78997
SCHELLENBERGER,"['SH EH', 'L AH N', 'B ER', 'G ER']","['SCHE', 'LLEN', 'BER', 'GER']",13328
SCHELLER,"['S K EH', 'L ER']","['SCHE', 'LLER']",56465
SCHELLING,"['S K EH', 'L IH NG']","['SCHE', 'LLING']",104175
SCHEMA,"['S K IY', 'M AH']","['SCHE', 'MA']",6584321
SCHEMAS,"['S K IY', 'M AH Z']","['SCHE', 'MAS']",1314254
SCHEMATA,"['S K IH', 'M AE', 'T AH']","['SCHE', 'MA', 'TA']",150082
SCHEMATIC,"['S K IH', 'M AE', 'T IH K']","['SCHE', 'MA', 'TIC']",2085298
SCHEMATICS,"['S K IH', 'M AE', 'T IH K S']","['SCHE', 'MA', 'TICS']",823845
SCHEMBRI,"['SH EH M', 'B R IY']","['SCHEM', 'BRI']",28034
SCHEME,['S K IY M'],['SCHEME'],28309089
SCHEMED,['S K IY M D'],"['SCHE', 'MED']",31407
SCHEMER,"['S K IY', 'M ER']","['SCHE', 'MER']",73002
SCHEMES,['S K IY M Z'],"['SCHE', 'MES']",10633782
SCHEMING,"['S K IY', 'M IH NG']","['SCHE', 'MING']",242178
SCHEMMEL,"['SH EH', 'M AH L']","['SCHE', 'MMEL']",14066
SCHEMPP,['SH EH M P'],['SCHEMPP'],32899
SCHENA,"['SH IY', 'N AH']","['SCHE', 'NA']",15096
SCHENCK,['SH EH NG K'],['SCHENCK'],200747
SCHENDEL,"['SH EH N', 'D AH L']","['SCHEN', 'DEL']",27500
SCHENECTADY,"['S K AH', 'N EH', 'K T AH', 'D IY']","['SCHE', 'NEC', 'TA', 'DY']",823883
SCHENK,['SH EH NG K'],['SCHENK'],227338
SCHENKEL,"['SH EH NG', 'K AH L']","['SCHEN', 'KEL']",50539
SCHENKER,"['SH EH NG', 'K ER']","['SCHEN', 'KER']",164565
SCHENLEY,"['SH EH', 'N L IY']","['SCHEN', 'LEY']",44207
SCHEPER,"['SH IY', 'P ER']","['SCHE', 'PER']",22717
SCHEPERS,"['SH IY', 'P ER Z']","['SCHE', 'PERS']",68255
SCHEPP,['SH EH P'],['SCHEPP'],14765
SCHER,['SH ER'],['SCHER'],97686
SCHERER,"['SH IH R', 'ER']","['SCHER', 'ER']",376542
SCHERF,['SH ER F'],['SCHERF'],28792
SCHERING,"['SH ER', 'IH NG']","['SCHER', 'ING']",432121
SCHERR,['SH EH R'],['SCHERR'],65259
SCHERRER,"['SH EH R', 'ER']","['SCHER', 'RER']",287373
SCHERTZ,['SH ER T S'],['SCHERTZ'],105242
SCHERZ,['SH ER Z'],['SCHERZ'],16480
SCHERZER,"['SH ER', 'Z ER']","['SCHER', 'ZER']",23592
SCHERZINGER,"['SH ER', 'Z IH', 'NG ER']","['SCHER', 'ZI', 'NGER']",14069
SCHETTLER,"['SH EH', 'T AH', 'L ER']","['SCHETT', 'LER']",14048
SCHEU,['SH OY'],['SCHEU'],18090
SCHEUER,"['SH OY', 'ER']",['SCHEUER'],82368
SCHEURER,"['SH ER', 'ER']","['SCHEUR', 'ER']",28328
SCHEVE,['SH IY V'],['SCHEVE'],15469
SCHEWE,['SH Y UW'],['SCHEWE'],35611
SCHEXNAYDER,"['SH EH', 'K S N EY', 'D ER']","['SCHEX', 'NAY', 'DER']",13302
SCHIANO,"['S K IY', 'AA', 'N OW']","['SCHIA', 'NO']",19380
SCHIAVO,"['S K IY', 'AA', 'V OW']","['SCHIA', 'VO']",1432633
SCHIAVONE,"['S K IY', 'AA', 'V OW', 'N IY']","['SCHIA', 'VONE']",81940
SCHIAVONI,"['S K IY', 'AA', 'V OW', 'N IY']","['SCHIA', 'V', 'VNI']",21416
SCHICK,['SH IH K'],['SCHICK'],245822
SCHICKLER,"['SH IH', 'K AH', 'L ER']","['SCHICK', 'LER']",15175
SCHIEBEL,"['SH IY', 'B AH L']","['SCHIE', 'BEL']",14970
SCHIEBER,"['SH IY', 'B ER']","['SCHIE', 'BER']",52532
SCHIEFER,"['SH IY', 'F ER']","['SCHIE', 'FER']",21374
SCHIEFFELIN,"['SH IY', 'F AH', 'L IH N']","['SCHIE', 'FFE', 'LIN']",13751
SCHIEFFER,"['SH IY', 'F ER']","['SCHIE', 'FFER']",113740
SCHIEL,['SH IY L'],['SCHIEL'],22688
SCHIELE,['SH IY L'],['SCHIELE'],152729
SCHIEMANN,"['SH IY', 'M AH N']","['SCHIE', 'MANN']",19970
SCHIER,"['SH AY', 'ER']",['SCHIER'],22875
SCHIESS,['SH IY S'],['SCHIESS'],13137
SCHIESSER,"['SH IY', 'S ER']","['SCHIE', 'SSER']",19472
SCHIFF,['SH IH F'],['SCHIFF'],668599
SCHIFFER,"['SH IH', 'F ER']","['SCHI', 'FFER']",422159
SCHILD,['SH AY L D'],['SCHILD'],93519
SCHILDER,"['SH AY L', 'D ER']","['SCHIL', 'DER']",188052
SCHILDT,['SH IH L T'],['SCHILDT'],31442
SCHILKE,['SH IH L K'],"['SCHIL', 'KE']",42365
SCHILL,['SH IH L'],['SCHILL'],67347
SCHILLER,"['SH IH', 'L ER']","['SCHI', 'LLER']",841687
SCHILLING,"['SH IH', 'L IH NG']","['SCHI', 'LLING']",698426
SCHILLINGER,"['SH IH', 'L IH', 'NG ER']","['SCHI', 'LLI', 'NGER']",41895
SCHILLINGS,"['SH IH', 'L IH NG Z']","['SCHI', 'LLINGS']",77699
SCHILTZ,['SH IH L T S'],['SCHILTZ'],24077
SCHIMEK,"['SH IH', 'M IH K']","['SCHI', 'MEK']",13737
SCHIMKE,['S K IH M K'],"['SCHIM', 'KE']",15409
SCHIMMEL,"['SH IH', 'M AH L']","['SCHI', 'MMEL']",137535
SCHIMPF,['SH IH M P F'],['SCHIMPF'],15316
SCHINDEL,"['SH IH N', 'D AH L']","['SCHIN', 'DEL']",14153
SCHINDLER,"['SH IH N', 'D L ER']",['SCHINDLER'],710088
SCHINKEL,"['SH IH NG', 'K AH L']","['SCHIN', 'KEL']",34777
SCHIPHOL,"['S K IH', 'P AH L']","['SCHI', 'PHOL']",333651
SCHIPPER,"['SH IH', 'P ER']","['SCHI', 'PPER']",72851
SCHIPPERS,"['SH IH', 'P ER Z']","['SCHI', 'PPERS']",40964
SCHIRALDI,"['S K IH R', 'AA L', 'D IY']","['SCHIR', 'AL', 'DI']",26380
SCHIRMER,"['SH ER', 'M ER']","['SCHIR', 'MER']",222409
SCHIRO,"['S K IH R', 'OW']","['SCHIR', 'O']",20610
SCHISLER,"['SH IH', 'S AH', 'L ER']","['SCHIS', 'LER']",31147
SCHISM,"['S K IH', 'Z AH M']","['SCHI', 'SM']",327944
SCHISMS,"['S K IH', 'Z AH M Z']",['SCHISMS'],51260
SCHIST,['SH IH S T'],['SCHIST'],112271
SCHISTS,['SH IH S T S'],['SCHISTS'],26547
SCHIZOPHRENIA,"['S K IH', 'T S AH', 'F R IY', 'N IY', 'AH']","['SCHI', 'ZO', 'PHRE', 'NIA']",2383269
SCHIZOPHRENIC,"['SH IH', 'Z AH', 'F R EH', 'N IH K']","['SCHI', 'ZO', 'PHRE', 'NIC']",469379
SCHLABACH,"['SH L AE', 'B AA K']","['SCHLA', 'BACH']",18275
SCHLACHTER,"['SH L AE', 'K T ER']","['SCHLACH', 'TER']",19908
SCHLAFLY,"['SH L AE', 'F L IY']","['SCHLA', 'FLY']",84462
SCHLAG,['SH L AE G'],['SCHLAG'],42409
SCHLAGEL,"['SH L AE', 'G AH L']","['SCHLA', 'GEL']",14573
SCHLAGER,"['SH L EY', 'G ER']","['SCHLA', 'GER']",98608
SCHLANGER,"['SH L AE', 'NG ER']","['SCHLA', 'NGER']",16574
SCHLATTER,"['SH L AE', 'T ER']","['SCHLA', 'TTER']",85878
SCHLECHT,['SH L EH K T'],['SCHLECHT'],86446
SCHLECHTER,"['SH L EH', 'K T ER']","['SCHLECH', 'TER']",16717
SCHLEE,['SH L IY'],['SCHLEE'],13560
SCHLEGEL,"['SH L EY', 'G AH L']","['SCHLE', 'GEL']",232803
SCHLEGELMILCH,"['SH L EH', 'G IH L', 'M IH L K']","['SCHLE', 'GEL', 'MILCH']",13254
SCHLEICH,['SH L AY K'],['SCHLEICH'],86194
SCHLEICHER,"['SH L AY', 'K ER']","['SCHLEI', 'CHER']",166317
SCHLEIF,['SH L AY F'],['SCHLEIF'],13830
SCHLEIFER,"['SH L AY', 'F ER']","['SCHLEI', 'FER']",44012
SCHLEIGER,"['SH L AY', 'G ER']","['SCHLEI', 'GER']",19784
SCHLEIN,['SH L AY N'],['SCHLEIN'],19248
SCHLEMMER,"['SH L EH', 'M ER']","['SCHLE', 'MMER']",249958
SCHLENKER,"['SH L EH NG', 'K ER']","['SCHLEN', 'KER']",34838
SCHLESINGER,"['SH L EH', 'S IH N', 'JH ER']","['SCHLE', 'SI', 'NGER']",442657
SCHLESSER,"['SH L EH', 'S ER']","['SCHLE', 'SSER']",125418
SCHLESSINGER,"['SH L EH', 'S IH N', 'JH ER']","['SCHLE', 'SSI', 'NGER']",119247
SCHLESWIG,"['SH L EH', 'S W IH G']","['SCHLES', 'WIG']",290735
SCHLEY,['SH L EY'],['SCHLEY'],106253
SCHLICHT,['SH L IH K T'],['SCHLICHT'],16072
SCHLICHTER,"['SH L IH', 'K T ER']","['SCHLICH', 'TER']",21008
SCHLICHTING,"['SH L IH', 'K T IH NG']","['SCHLICH', 'TING']",52249
SCHLICK,['SH L IH K'],['SCHLICK'],38136
SCHLINK,['SH L IH NG K'],['SCHLINK'],28457
SCHLITT,['SH L IH T'],['SCHLITT'],45779
SCHLITZ,['SH L IH T S'],['SCHLITZ'],66686
SCHLOCK,['SH L AA K'],['SCHLOCK'],120726
SCHLOSBERG,"['SH L AA S', 'B ER G']","['SCHLOS', 'BERG']",21297
SCHLOSS,['SH L AO S'],['SCHLOSS'],335015
SCHLOSSER,"['SH L AO', 'S ER']","['SCHLO', 'SSER']",198007
SCHLUETER,"['SH L UH', 'T ER']","['SCHLUE', 'TER']",63267
SCHLUMBERGER,"['SH L AH M', 'B ER', 'ZH EY']","['SCHLUM', 'BER', 'GER']",317488
SCHLUND,['SH L AH N D'],['SCHLUND'],42843
SCHLUTER,"['SH L UW', 'T ER']","['SCHLU', 'TER']",54621
SCHMAHL,['SH M AA L'],['SCHMAHL'],13701
SCHMALTZ,['SH M AA L T S'],['SCHMALTZ'],75712
SCHMALZ,['SH M AO L Z'],['SCHMALZ'],43277
SCHMANCY,"['SH M AE N', 'S IY']","['SCHMA', 'NCY']",19174
SCHMEHL,['SH M EH L'],['SCHMEHL'],64085
SCHMEICHEL,"['SH M AY', 'K AH L']","['SCHMEI', 'CHEL']",23891
SCHMEISER,"['SH M AY', 'S ER']","['SCHMEI', 'SER']",52140
SCHMELING,"['SH M EH', 'L IH NG']","['SCHME', 'LING']",46426
SCHMELZ,['SH M EH L Z'],['SCHMELZ'],15576
SCHMELZER,"['SH M EH L', 'Z ER']","['SCHMEL', 'ZER']",61547
SCHMICK,['SH M IH K'],['SCHMICK'],38621
SCHMID,['SH M IH D'],['SCHMID'],591093
SCHMIDT,['SH M IH T'],['SCHMIDT'],4367060
SCHMIDTKE,"['SH M IH', 'T K IY']",['SCHMIDTKE'],20906
SCHMIED,['SH M AY D'],['SCHMIED'],34479
SCHMIEDER,"['SH M AY', 'D ER']","['SCHMIE', 'DER']",25689
SCHMIEG,['SH M IY G'],['SCHMIEG'],105149
SCHMIT,['SH M IH T'],['SCHMIT'],83211
SCHMITT,['SH M IH T'],['SCHMITT'],975603
SCHMITTER,"['SH M IH', 'T ER']","['SCHMI', 'TTER']",25321
SCHMITZ,['SH M IH T S'],['SCHMITZ'],492139
SCHMOLL,['SH M AA L'],['SCHMOLL'],32160
SCHMOOZE,['SH M UW Z'],"['SCHMOO', 'ZE']",62246
SCHMOOZING,"['SH M UW', 'Z IH NG']","['SCHMOO', 'ZING']",53402
SCHMUCK,['SH M AH K'],['SCHMUCK'],204019
SCHMUCKER,"['SH M AH', 'K ER']","['SCHMU', 'CKER']",25107
SCHMUTZ,['SH M AH T S'],['SCHMUTZ'],73017
SCHNABEL,"['SH N AE', 'B AH L']","['SCHNA', 'BEL']",155557
SCHNACK,['SH N AE K'],['SCHNACK'],24226
SCHNALL,['SH N AO L'],['SCHNALL'],17048
SCHNAPP,['SH N AE P'],['SCHNAPP'],25717
SCHNAPPS,['SH N AE P S'],['SCHNAPPS'],197761
SCHNARR,['SH N AE R'],['SCHNARR'],13785
SCHNAUZER,"['SH N AW', 'Z ER']","['SCHNAU', 'ZER']",514083
SCHNECK,['SH N EH K'],['SCHNECK'],39785
SCHNEE,['SH N IY'],['SCHNEE'],77893
SCHNEEBERGER,"['SH N IY', 'B ER', 'G ER']","['SCHNEE', 'BER', 'GER']",28069
SCHNEERSON,"['SH N IH R', 'S AH N']","['SCHNEER', 'SON']",22551
SCHNEID,['SH N AY D'],['SCHNEID'],14217
SCHNEIDER,"['SH N AY', 'D ER']","['SCHNEI', 'DER']",4018252
SCHNEIDERMAN,"['SH N AY', 'D ER', 'M AH N']","['SCHNEI', 'DER', 'MAN']",79745
SCHNEIDERS,"['SH N AY', 'D ER Z']","['SCHNEI', 'DERS']",40006
SCHNEIER,"['SH N AY', 'ER']","['SCHNE', 'IER']",273898
SCHNEITER,"['SH N AY', 'T ER']","['SCHNEI', 'TER']",18249
SCHNELL,['SH N EH L'],['SCHNELL'],335367
SCHNELLE,['SH N EH L'],"['SCHNE', 'LLE']",66579
SCHNELLER,"['SH N EH', 'L ER']","['SCHNE', 'LLER']",70421
SCHNEPF,['SH N EH P F'],['SCHNEPF'],20992
SCHNIDER,"['SH N AY', 'D ER']","['SCHNI', 'DER']",17385
SCHNIEDER,"['SH N AY', 'D ER']","['SCHNIE', 'DER']",23340
SCHNITTKE,"['SH N IH', 'T K IY']","['SCHNITT', 'KE']",42543
SCHNITZER,"['SH N IH', 'T Z ER']","['SCHNIT', 'ZER']",188242
SCHNITZLER,"['SH N IH', 'T S L ER']",['SCHNITZLER'],57585
SCHNOEBELEN,"['SH N OW', 'B AH', 'L AH N']","['SCHNOE', 'BE', 'LEN']",15474
SCHNOOR,['SH N UH R'],['SCHNOOR'],92789
SCHNORR,['SH N AO R'],['SCHNORR'],38639
SCHNUR,['SH N ER'],['SCHNUR'],33979
SCHNURR,['SH N ER'],['SCHNURR'],25045
SCHNYDER,"['SH N AY', 'D ER']","['SCHNY', 'DER']",83560
SCHOBEL,"['SH OW', 'B AH L']","['SCHO', 'BEL']",23208
SCHOBER,"['SH OW', 'B ER']","['SCHO', 'BER']",57682
SCHOCH,['SH AA K'],['SCHOCH'],57384
SCHOCK,['SH AA K'],['SCHOCK'],107454
SCHOELLER,"['SH OW', 'L ER']","['SCHOE', 'LLER']",54657
SCHOEMAKER,"['SH OW', 'M EY', 'K ER']","['SCHOE', 'MA', 'KER']",21245
SCHOEN,['SH OW N'],['SCHOEN'],291174
SCHOENBERGER,"['SH OW N', 'B ER', 'G ER']","['SCHOEN', 'BER', 'GER']",36402
SCHOENE,"['SH AA', 'IY N']","['SCHOE', 'NE']",29607
SCHOENER,"['SH OW', 'N ER']","['SCHOE', 'NER']",31388
SCHOENING,"['SH AA', 'AH', 'N IH NG']","['SCHOE', 'NING']",18078
SCHOEPF,['SH OW P'],['SCHOEPF'],14034
SCHOFF,['SH AO F'],['SCHOFF'],13519
SCHOFFSTALL,"['SH AO F S', 'T AH L']",['SCHOFFSTALL'],24884
SCHOFIELD,"['S K OW', 'F IY L D']","['SCHO', 'FIELD']",653770
SCHOLAR,"['S K AA', 'L ER']","['SCHO', 'LAR']",6106465
SCHOLARLY,"['S K AA', 'L ER', 'L IY']","['SCHO', 'LAR', 'LY']",3479874
SCHOLARS,"['S K AA', 'L ER Z']","['SCHO', 'LARS']",7260315
SCHOLARSHIP,"['S K AA', 'L ER', 'SH IH P']","['SCHO', 'LAR', 'SHIP']",13667978
SCHOLARSHIPS,"['S K AA', 'L ER', 'SH IH P S']","['SCHO', 'LAR', 'SHIPS']",9190488
SCHOLASTIC,"['S K AH', 'L AE S', 'T IH K']","['SCHO', 'LAS', 'TIC']",2190315
SCHOLER,"['SH OW', 'L ER']","['SCHO', 'LER']",28213
SCHOLES,['S K OW L Z'],"['SCHO', 'LES']",436993
SCHOLEY,"['SH OW', 'L IY']","['SCHO', 'LEY']",18770
SCHOLFIELD,"['S K OW L', 'F IY L D']","['SCHOL', 'FIELD']",20126
SCHOLL,['SH AA L'],['SCHOLL'],583212
SCHOLLE,['SH OW L'],"['SCHO', 'LLE']",24286
SCHOLTEN,"['SH OW L', 'T AH N']","['SCHOL', 'TEN']",72233
SCHOLTES,['SH OW L T S'],"['SCHOL', 'TES']",33892
SCHOLTZ,['SH OW L T S'],['SCHOLTZ'],53171
SCHOLZ,['SH OW L Z'],['SCHOLZ'],311224
SCHOMAKER,"['SH OW', 'M EY', 'K ER']","['SCHO', 'MA', 'KER']",14076
SCHOMBERG,"['SH AA M', 'B ER G']","['SCHOM', 'BERG']",50227
SCHOMBURG,"['SH AA M', 'B ER G']","['SCHOM', 'BURG']",79490
