Word,Pronunciation,Syllables,Frequency
SHIP,['SH IH P'],['SHIP'],60649546
SHIPBUILDER,"['SH IH P', 'B IH L', 'D ER']","['SHIP', 'BUIL', 'DER']",55827
SHIPMENT,"['SH IH P', 'M AH N T']","['SHIP', 'MENT']",7101837
SHIPOWNER,"['SH IH', 'P OW', 'N ER']","['SHIP', 'OW', 'NER']",73178
SHIPPER,"['SH IH', 'P ER']","['SHI', 'PPER']",1236491
SHIPPING,"['SH IH', 'P IH NG']","['SHI', 'PPING']",256521328
SHIR,['SH ER'],"['SHI', 'R']",163769
SHIRE,['SH AY R'],['SHIRE'],2665081
SHIRK,['SH ER K'],['SHIRK'],194196
SHIRLENE,"['SH ER', 'L IY N']","['SHIR', 'LENE']",13828
SHIRT,['SH ER T'],['SHIRT'],40501964
SHIRTING,"['SH ER', 'T IH NG']","['SHIRT', 'ING']",42619
SHIT,['SH IH T'],['SHIT'],14058658
SHITTING,"['SH IH', 'T IH NG']","['SHI', 'TTING']",571996
SHITTY,"['SH IH', 'T IY']","['SHI', 'TTY']",730189
SHIVA,"['SH IY', 'V AH']","['SHI', 'VA']",1105044
SHIVE,['SH AY V'],['SHIVE'],114265
SHIVELY,"['SH AY', 'V L IY']","['SHIVE', 'LY']",119435
SHIVER,"['SH IH', 'V ER']","['SHI', 'VER']",537359
SHIZUOKA,"['SH IY', 'Z W OW', 'K AH']","['SHI', 'ZU', 'O', 'KA']",208763
SHOCK,['SH AA K'],['SHOCK'],14850388
SHOCKER,"['SH AA', 'K ER']","['SHOC', 'KER']",568444
SHOCKING,"['SH AA', 'K IH NG']","['SHOCK', 'ING']",2913791
SHOCKINGLY,"['SH AA', 'K IH N G', 'L IY']","['SHOCK', 'ING', 'LY']",253206
SHOD,['SH AA D'],['SHOD'],197441
SHODDY,"['SH AA', 'D IY']","['SHO', 'DDY']",313015
SHOE,['SH UW'],['SHOE'],16342426
SHOEMAKER,"['SH UW', 'M EY', 'K ER']","['SHOE', 'MA', 'KER']",780888
SHOGUN,"['SH OW', 'G AH N']","['SHO', 'GUN']",611360
SHOJI,"['SH OW', 'JH IY']","['SHO', 'JI']",231018
SHONA,"['SH OW', 'N AH']","['SHO', 'NA']",359977
SHONE,['SH OW N'],['SHONE'],704369
SHOO,['SH UW'],['SHOO'],241831
SHOOK,['SH UH K'],['SHOOK'],2917411
SHOOT,['SH UW T'],['SHOOT'],12695618
SHOP,['SH AA P'],['SHOP'],212793848
SHOPKEEPER,"['SH AA P', 'K IY', 'P ER']","['SHOP', 'KEE', 'PER']",307386
SHOPLIFTER,"['SH AA', 'P L IH F', 'T ER']","['SHOP', 'LIF', 'TER']",56909
SHOPLIFTING,"['SH AA', 'P L IH F', 'T IH NG']","['SHOP', 'LIFT', 'ING']",268139
SHOPPER,"['SH AA', 'P ER']","['SHO', 'PPER']",13798030
SHOPPING,"['SH AA', 'P IH NG']","['SHO', 'PPING']",204104275
SHORE,['SH AO R'],['SHORE'],12568485
SHORING,"['SH AO', 'R IH NG']","['SHOR', 'ING']",222118
SHORN,['SH AO R N'],['SHORN'],142311
SHORT,['SH AO R T'],['SHORT'],106755242
SHORTAGE,"['SH AO R', 'T AH JH']","['SHOR', 'TAGE']",3892878
SHORTCHANGED,"['SH AO R T', 'CH EY N JH D']","['SHORT', 'CHANGED']",51705
SHORTCHANGING,"['SH AO R T', 'CH EY N', 'JH IH NG']","['SHORT', 'CHANG', 'ING']",20333
SHORTCOMING,"['SH AO R T', 'K AH', 'M IH NG']","['SHORT', 'COM', 'ING']",275813
SHORTEN,"['SH AO R', 'T AH N']","['SHOR', 'TEN']",1012067
SHORTENING,"['SH AO R', 'T AH', 'N IH NG']","['SHORT', 'EN', 'ING']",917061
SHORTLY,"['SH AO R', 'T L IY']","['SHORT', 'LY']",8068497
SHORTS,['SH AO R T S'],['SHORTS'],13446221
SHORTY,"['SH AO R', 'T IY']","['SHOR', 'TY']",886954
SHOSHONE,"['SH OW', 'SH OW', 'N IY']","['SHO', 'SHO', 'NE']",379412
SHOSTAKOVICH,"['SH AO', 'S T AH', 'K OW', 'V IH CH']","['SHO', 'STA', 'KO', 'VICH']",376554
SHOT,['SH AA T'],['SHOT'],41614412
SHOTT,['SH AA T'],['SHOTT'],25924
SHOULD,['SH UH D'],['SHOULD'],402028056
SHOULDER,"['SH OW L', 'D ER']","['SHOUL', 'DER']",12100130
SHOUSE,['S HH AW S'],['SHOUSE'],55413
SHOUT,['SH AW T'],['SHOUT'],3965861
SHOVE,['SH AH V'],['SHOVE'],847364
SHOVEL,"['SH AH', 'V AH L']","['SHOV', 'EL']",1031406
SHOVELED,"['SH AH', 'V AH L D']","['SHOV', 'ELED']",53803
SHOVELING,"['SH AH', 'V L IH NG']","['SHOV', 'EL', 'ING']",163368
SHOVING,"['SH AH', 'V IH NG']","['SHOV', 'ING']",322832
SHOW,['SH OW'],['SHOW'],247541986
SHOWA,"['SH OW', 'AH']","['SHO', 'WA']",181745
SHOWER,"['SH AW', 'ER']","['SHO', 'WER']",20638340
SHOWING,"['SH OW', 'IH NG']","['SHOW', 'ING']",47745287
SHOWN,['SH OW N'],['SHOWN'],68755779
SHOWY,"['SH OW', 'IY']","['SHO', 'WY']",294798
SHRANK,['SH R AE NG K'],['SHRANK'],226834
SHRAPNEL,"['SH R AE P', 'N AH L']","['SHRAP', 'NEL']",330415
SHRED,['SH R EH D'],['SHRED'],851931
SHREDDED,"['SH R EH', 'D IH D']","['SHRE', 'DDED']",1085214
SHREDDER,"['SH R EH', 'D ER']","['SHRE', 'DDER']",1541718
SHREDDING,"['SH R EH', 'D IH NG']","['SHRE', 'DDING']",553533
SHREVEPORT,"['SH R IY V', 'P AO R T']","['SHREVE', 'PORT']",1776343
SHREWD,['SH R UW D'],['SHREWD'],408929
SHREWDLY,"['SH R UW', 'D L IY']","['SHREWD', 'LY']",67208
SHREWSBURY,"['SH R UW Z', 'B EH', 'R IY']","['SHREWS', 'BUR', 'Y']",1353810
SHRIEK,['SH R IY K'],['SHRIEK'],222723
SHRIFT,['SH R IH F T'],['SHRIFT'],102762
SHRILL,['SH R IH L'],['SHRILL'],373280
SHRIMP,['SH R IH M P'],['SHRIMP'],4361942
SHRINE,['SH R AY N'],['SHRINE'],2302579
SHRINER,"['SH R AY', 'N ER']","['SHRI', 'NER']",103372
SHRINK,['SH R IH NG K'],['SHRINK'],3261118
SHRINKAGE,"['SH R IH N G', 'K IH JH']","['SHRIN', 'KAGE']",633197
SHRINKING,"['SH R IH N G', 'K IH NG']","['SHRINK', 'ING']",1443476
SHRIVEL,"['SH R IH', 'V AH L']","['SHRIV', 'EL']",57569
SHRIVER,"['SH R AY', 'V ER']","['SHRI', 'VER']",305460
SHROFF,['SH R AO F'],['SHROFF'],66760
SHROPSHIRE,"['SH R AA P', 'SH AY R']","['SHROP', 'SHIRE']",2237118
SHROUD,['SH R AW D'],['SHROUD'],724966
SHROUDING,"['SH R AW', 'D IH NG']","['SHROUD', 'ING']",26141
SHRUB,['SH R AH B'],['SHRUB'],1458217
SHRUBBERY,"['SH R AH', 'B ER', 'IY']","['SHRU', 'BBER', 'Y']",173715
SHRUBBY,"['SH R AH', 'B IY']","['SHRU', 'BBY']",74164
SHRUG,['SH R AH G'],['SHRUG'],720506
SHRUGGING,"['SH R AH', 'G IH NG']","['SHRU', 'GGING']",105193
SHRUNK,['SH R AH NG K'],['SHRUNK'],629377
SHRUNKEN,"['SH R AH N G', 'K AH N']","['SHRUN', 'KEN']",253862
SHUCK,['SH AH K'],['SHUCK'],116293
SHUCKS,['SH AH K S'],['SHUCKS'],129247
SHUDDER,"['SH AH', 'D ER']","['SHU', 'DDER']",552841
SHUDDERING,"['SH AH', 'D ER', 'IH NG']","['SHU', 'DDER', 'ING']",129252
SHUFFLE,"['SH AH', 'F AH L']","['SHU', 'FFLE']",3627654
SHUN,['SH AH N'],['SHUN'],732826
SHUNNING,"['SH AH', 'N IH NG']","['SHU', 'NNING']",107851
SHUNT,['SH AH N T'],['SHUNT'],604152
SHUT,['SH AH T'],['SHUT'],11689186
SHUTE,['SH UW T'],['SHUTE'],184885
SHUTTER,"['SH AH', 'T ER']","['SHU', 'TTER']",3293238
SHUTTERING,"['SH AH', 'T ER', 'IH NG']","['SHU', 'TTER', 'ING']",48477
SHUTTLE,"['SH AH', 'T AH L']","['SHU', 'TTLE']",8440760
SHY,['SH AY'],['SHY'],4248699
SHYING,"['SH AY', 'IH NG']","['SHY', 'ING']",47023
SHYLY,"['SH AY', 'L IY']","['SHY', 'LY']",213165
SHYSTER,"['SH AY', 'S T ER']","['SHY', 'STER']",26439
SIAM,"['S AY', 'AE M']","['SI', 'AM']",1855271
SIAMESE,"['S AY', 'AH', 'M IY Z']","['SI', 'A', 'MESE']",596411
SIAN,"['S IY', 'AA N']","['SI', 'AN']",360018
SIANG,['S Y AE NG'],['SIANG'],72915
SIB,['S IH B'],['SIB'],610749
SIBERIA,"['S AY', 'B IH', 'R IY', 'AH']","['SI', 'BE', 'RI', 'A']",1016051
SIBERIAN,"['S AY', 'B IH', 'R IY', 'AH N']","['SI', 'BE', 'RI', 'AN']",1928755
SIBYL,"['S IH', 'B AH L']","['SIB', 'YL']",111857
SIC,['S IH K'],['SIC'],5357059
SICILIA,"['S IH', 'S IH', 'L Y AH']","['SI', 'CI', 'LIA']",312225
SICILIAN,"['S IH', 'S IH', 'L IY', 'AH N']","['SI', 'CI', 'LIAN']",579142
SICILIANO,"['S IY', 'CH IY', 'L IY', 'AA', 'N OW']","['SI', 'CIL', 'I', 'A', 'NO']",80131
SICILY,"['S IH', 'S AH', 'L IY']","['SIC', 'I', 'LY']",1764441
SICK,['S IH K'],['SICK'],15965297
SICKENING,"['S IH', 'K AH', 'N IH NG']","['SICK', 'EN', 'ING']",350993
SICKLE,"['S IH', 'K AH L']","['SICK', 'LE']",997530
SICKLY,"['S IH', 'K L IY']","['SICK', 'LY']",286991
SID,['S IH D'],['SID'],4247035
SIDDHARTHA,"['S IH', 'D AA R', 'T AH']","['SI', 'DDHAR', 'THA']",231689
SIDDONS,"['S IH', 'D AH N Z']","['SI', 'DDONS']",52531
SIDE,['S AY D'],['SIDE'],141155373
SIDED,"['S AY', 'D IH D']","['SID', 'ED']",4982500
SIDING,"['S AY', 'D IH NG']","['SID', 'ING']",2490194
SIDLE,"['S AY', 'D AH L']","['SI', 'DLE']",54306
SIDON,"['S AY', 'D AH N']","['SI', 'DON']",104648
SIDRA,"['S IH', 'D R AH']","['SID', 'RA']",26469
SIEGE,['S IY JH'],['SIEGE'],2518421
SIEGFRIED,"['S IY G', 'F R IY D']","['SIEG', 'FRIED']",570589
SIEMENS,"['S IY', 'M AH N Z']","['SIE', 'MENS']",17861664
SIENNA,"['S IY', 'EH', 'N AH']","['SI', 'E', 'NNA']",1208342
SIERRA,"['S IY', 'EH', 'R AH']","['SI', 'ERR', 'A']",15742544
SIEVE,['S IH V'],['SIEVE'],851108
SIEVERS,"['S IY', 'V ER Z']","['SIE', 'VERS']",129823
SIEVING,"['S IH', 'V IH NG']","['SIEV', 'ING']",93580
SIFT,['S IH F T'],['SIFT'],651805
SIG,['S IH G'],['SIG'],6901508
SIGH,['S AY'],['SIGH'],3173217
SIGHT,['S AY T'],['SIGHT'],13360499
SIGHTED,"['S AY', 'T IH D']","['SIGHT', 'ED']",1140733
SIGMA,"['S IH G', 'M AH']","['SIG', 'MA']",11864409
SIGMOID,"['S IH G', 'M OY D']","['SIG', 'MOID']",148267
SIGMUND,"['S IH G', 'M AH N D']","['SIG', 'MUND']",532302
SIGN,['S AY N'],['SIGN'],242290578
SIGNA,"['S IH G', 'N AH']","['SIG', 'NA']",233687
SIGNAL,"['S IH G', 'N AH L']","['SIG', 'NAL']",33648212
SIGNALED,"['S IH G', 'N AH L D']","['SIG', 'NALED']",516116
SIGNALING,"['S IH G', 'N AH', 'L IH NG']","['SIG', 'NAL', 'ING']",4362944
SIGNALLED,"['S IH G', 'N AH L D']","['SIG', 'NALLED']",323343
SIGNALLING,"['S IH G', 'N AH', 'L IH NG']","['SIG', 'NA', 'LLING']",1645433
SIGNATORY,"['S IH G', 'N AH', 'T AO', 'R IY']","['SIG', 'NA', 'TO', 'RY']",703581
SIGNATURE,"['S IH G', 'N AH', 'CH ER']","['SIG', 'NA', 'TURE']",27140993
SIGNIFICANCE,"['S AH G', 'N IH', 'F IH', 'K AH N S']","['SIG', 'NIF', 'I', 'CANCE']",9974078
SIGNIFICANT,"['S AH G', 'N IH', 'F IH', 'K AH N T']","['SIG', 'NIF', 'I', 'CANT']",58338630
SIGNIFIED,"['S IH G', 'N AH', 'F AY D']","['SIG', 'NI', 'FIED']",319496
SIGNIFY,"['S IH G', 'N AH', 'F AY']","['SIG', 'NI', 'FY']",837139
SIGNIFYING,"['S IH G', 'N AH', 'F AY', 'IH NG']","['SIG', 'NI', 'FY', 'ING']",453484
SIGNOR,"['S IY', 'N Y AO R']","['SI', 'GNOR']",153580
SIGNORE,"['S IY', 'N Y AO', 'R EY']","['SI', 'GNO', 'RE']",202821
SIGNORELLI,"['S IY G', 'N AO', 'R EH', 'L IY']","['SI', 'GNO', 'RE', 'LLI']",32255
SIGRID,"['S IH', 'G R IH D']","['SI', 'GRID']",174097
SIGURD,"['S IH', 'G ER D']","['SIG', 'URD']",174472
SIHANOUK,"['S IY', 'AH', 'N UH K']","['SI', 'HAN', 'OUK']",68408
SIKH,['S IY K'],['SIKH'],894501
SIKHISM,"['S IY', 'K IH Z M']","['SIK', 'HISM']",244650
SIKORSKY,"['S IH', 'K AO R', 'S K IY']","['SI', 'KOR', 'SKY']",183189
SILAS,"['S AY', 'L AH S']","['SI', 'LAS']",749747
SILENCE,"['S AY', 'L AH N S']","['SI', 'LENCE']",9096561
SILENCED,"['S AY', 'L AH N S T']","['SI', 'LENCED']",546848
SILENCER,"['S AY', 'L AH N', 'S ER']","['SI', 'LEN', 'CER']",561225
SILENCING,"['S AY', 'L AH N', 'S IH NG']","['SI', 'LENC', 'ING']",499449
SILENT,"['S AY', 'L AH N T']","['SI', 'LENT']",12768385
SILENTLY,"['S AY', 'L AH N', 'T L IY']","['SI', 'LENT', 'LY']",1676469
SILESIA,"['S IH', 'L IY', 'Z AH']","['SI', 'LE', 'SI', 'A']",174895
SILEX,"['S IH', 'L AH K S']","['SI', 'LEX']",289557
SILHOUETTE,"['S IH', 'L AH', 'W EH T']","['SIL', 'HOU', 'ETTE']",1796610
SILHOUETTED,"['S IH', 'L AH', 'W EH', 'T IH D']","['SIL', 'HOU', 'E', 'TTED']",256904
SILICA,"['S IH', 'L AH', 'K AH']","['SIL', 'I', 'CA']",1718742
SILICATE,"['S IH', 'L AH', 'K AH T']","['SIL', 'I', 'CATE']",463247
SILICON,"['S IH', 'L AH', 'K AH N']","['SIL', 'I', 'CON']",9257759
SILICONE,"['S IH', 'L AH', 'K OW N']","['SIL', 'I', 'CONE']",3835328
SILK,['S IH L K'],['SILK'],13099161
SILKEN,"['S IH L', 'K AH N']","['SIL', 'KEN']",366083
SILKY,"['S IH L', 'K IY']","['SIL', 'KY']",1749406
SILL,['S IH L'],['SILL'],787068
SILLER,"['S IH', 'L ER']","['SI', 'LLER']",31097
SILLINESS,"['S IH', 'L IY', 'N AH S']","['SI', 'LLI', 'NESS']",396878
SILLY,"['S IH', 'L IY']","['SI', 'LLY']",6833654
SILO,"['S AY', 'L OW']","['SI', 'LO']",677145
SILSBEE,"['S IH L Z', 'B IY']","['SILS', 'BEE']",75181
SILT,['S IH L T'],['SILT'],1056975
SILVA,"['S IH L', 'V AH']","['SIL', 'VA']",3132617
SILVANA,"['S IH L', 'V AA', 'N AH']","['SIL', 'VAN', 'A']",130039
SILVER,"['S IH L', 'V ER']","['SIL', 'VER']",74073467
SILVERSIDE,"['S IH L', 'V ER', 'S AY D']","['SIL', 'VER', 'SIDE']",71687
SILVERWARE,"['S IH L', 'V ER', 'W EH R']","['SIL', 'VER', 'WARE']",733698
SILVERY,"['S IH L', 'V ER', 'IY']","['SIL', 'VER', 'Y']",498555
SILVIA,"['S IH L', 'V IY', 'AH']","['SIL', 'VI', 'A']",1230323
SILVIS,"['S IH L', 'V IH S']","['SIL', 'VIS']",61948
SILVIUS,"['S IH L', 'V IY', 'IH S']","['SIL', 'VI', 'US']",20200
SIM,['S IH M'],['SIM'],7917540
SIMA,"['S IY', 'M AH']","['SI', 'MA']",504171
SIMBA,"['S IH M', 'B AH']","['SIM', 'BA']",322561
SIMEON,"['S IH', 'M IY', 'AH N']","['SIM', 'E', 'ON']",775459
SIMIAN,"['S IH', 'M IY', 'AH N']","['SIM', 'I', 'AN']",488490
SIMILAR,"['S IH', 'M AH', 'L ER']","['SIM', 'I', 'LAR']",119150817
SIMILARITY,"['S IH', 'M AH', 'L EH', 'R AH', 'T IY']","['SIM', 'I', 'LAR', 'I', 'TY']",4916061
SIMILARLY,"['S IH', 'M AH', 'L ER', 'L IY']","['SIM', 'I', 'LAR', 'LY']",10101415
SIMMER,"['S IH', 'M ER']","['SI', 'MMER']",1059011
SIMMS,['S IH M Z'],['SIMMS'],809731
SIMON,"['S AY', 'M AH N']","['SI', 'MON']",19757457
SIMONS,"['S AY', 'M AH N Z']","['SI', 'MONS']",1282890
SIMONY,"['S AY', 'M AH', 'N IY']","['SI', 'MO', 'NY']",59003
SIMPLE,"['S IH M', 'P AH L']","['SIM', 'PLE']",85617922
SIMPLEX,"['S IH M', 'P L EH K S']","['SIM', 'PLEX']",1427802
SIMPLICITY,"['S IH M', 'P L IH', 'S AH', 'T IY']","['SIM', 'PLIC', 'I', 'TY']",4606054
SIMPLIFIED,"['S IH M', 'P L AH', 'F AY D']","['SIM', 'PLI', 'FIED']",5855338
SIMPLIFY,"['S IH M', 'P L AH', 'F AY']","['SIM', 'PLI', 'FY']",3654131
SIMPLIFYING,"['S IH M', 'P L AH', 'F AY', 'IH NG']","['SIM', 'PLI', 'FY', 'ING']",1096075
SIMPLISTIC,"['S IH M', 'P L IH', 'S T IH K']","['SIM', 'PLIS', 'TIC']",982397
SIMS,['S IH M Z'],['SIMS'],7766711
SIMSBURY,"['S IH M Z', 'B EH', 'R IY']","['SIMS', 'BUR', 'Y']",216488
SIMULATE,"['S IH', 'M Y AH', 'L AH T']","['SIM', 'U', 'LATE']",2085384
SIMULATED,"['S IH', 'M Y AH', 'L EY', 'T IH D']","['SIM', 'U', 'LAT', 'ED']",4293640
SIMULATING,"['S IH', 'M Y AH', 'L EY', 'T IH NG']","['SIM', 'U', 'LAT', 'ING']",878491
SIMULATION,"['S IH', 'M Y AH', 'L EY', 'SH AH N']","['SIM', 'U', 'LA', 'TION']",16164825
SIMULATOR,"['S IH', 'M Y AH', 'L EY', 'T ER']","['SIM', 'U', 'LA', 'TOR']",4395597
SIMULCAST,"['S AY', 'M Y AH L', 'K AE S T']","['SI', 'MUL', 'CAST']",213159
SIMULTANEOUS,"['S AY', 'M AH L', 'T EY', 'N IY', 'AH S']","['SI', 'MUL', 'TA', 'NE', 'OUS']",3808657
SIMULTANEOUSLY,"['S AY', 'M AH L', 'T EY', 'N IY', 'AH', 'S L IY']","['SI', 'MUL', 'TA', 'NE', 'OUS', 'LY']",7550101
SIN,['S IH N'],['SIN'],17939608
SINAI,"['S AY', 'N AY']","['SI', 'NAI']",1518310
SINATRA,"['S AH', 'N AA', 'T R AH']","['SI', 'NA', 'TRA']",2452608
SINCE,['S IH N S'],['SINCE'],214302926
SINCERE,"['S IH N', 'S IH R']","['SIN', 'CERE']",2476939
SINCERELY,"['S IH N', 'S IH R', 'L IY']","['SIN', 'CERE', 'LY']",4347749
SINCERITY,"['S IH N', 'S EH', 'R AH', 'T IY']","['SIN', 'CER', 'I', 'TY']",904202
SIND,['S IH N D'],['SIND'],1656706
SINE,['S AY N'],"['SI', 'NE']",1451457
SINEWY,"['S IH', 'N Y UW', 'IY']","['SIN', 'E', 'WY']",51688
SINFONIA,"['S IH N', 'F OW', 'N IY', 'AH']","['SIN', 'FO', 'NI', 'A']",252423
SINFUL,"['S IH N', 'F AH L']","['SIN', 'FUL']",1153153
SING,['S IH NG'],['SING'],11114001
SINGE,['S IH N JH'],['SINGE'],106880
SINGER,"['S IH N G', 'ER']","['SIN', 'GER']",12021075
SINGING,"['S IH N G', 'IH NG']","['SING', 'ING']",10349448
SINGLE,"['S IH N G', 'G AH L']","['SIN', 'GLE']",134754203
SINGLES,"['S IH N G', 'G AH L Z']","['SIN', 'GLES']",29594915
SINGLETON,"['S IH N G', 'G AH L', 'T AH N']","['SIN', 'GLE', 'TON']",1500424
SINGLY,"['S IH N G', 'G L IY']","['SIN', 'GLY']",423662
SINGULAR,"['S IH N G', 'G Y AH', 'L ER']","['SIN', 'GU', 'LAR']",3093829
SINGULARLY,"['S IH N G', 'G Y AH', 'L ER', 'L IY']","['SIN', 'GU', 'LAR', 'LY']",322048
SINHALESE,"['S IH', 'N AH', 'L IY Z']","['SIN', 'HA', 'LESE']",220608
SINK,['S IH NG K'],['SINK'],8120590
SINKING,"['S IH N G', 'K IH NG']","['SINK', 'ING']",1852249
SINNER,"['S IH', 'N ER']","['SI', 'NNER']",1035124
SINNING,"['S IH', 'N IH NG']","['SI', 'NNING']",162869
SINS,['S IH N Z'],['SINS'],4263660
SINUOUS,"['S IH', 'N W AH S']","['SIN', 'U', 'OUS']",117710
SINUS,"['S AY', 'N AH S']","['SI', 'NUS']",1738565
SINUSES,"['S AY', 'N AH', 'S AH Z']","['SI', 'NUS', 'ES']",292591
SINUSOID,"['S AY', 'N AH', 'S OY D']","['SI', 'NUS', 'OID']",46022
SINUSOIDAL,"['S AY', 'N AH', 'S OY', 'D AH L']","['SI', 'NUS', 'OI', 'DAL']",427961
SINUSOIDALLY,"['S AY', 'N AH', 'S OY', 'D AH', 'L IY']","['SI', 'NUS', 'OI', 'DA', 'LLY']",16402
SIOBHAN,"['SH AW', 'B AA N']","['SIO', 'BHAN']",296740
SIOUX,['S UW'],['SIOUX'],4055518
SIP,['S IH P'],['SIP'],5430090
SIPE,['S AY P'],['SIPE'],86533
SIPHON,"['S AY', 'F AH N']","['SI', 'PHON']",296335
SIPLE,"['S AY', 'P AH L']","['SI', 'PLE']",26126
SIPPING,"['S IH', 'P IH NG']","['SI', 'PPING']",625038
SIR,['S ER'],['SIR'],20336105
SIRACUSA,"['S IH', 'R AA', 'K UW', 'S AH']","['SI', 'RA', 'CU', 'SA']",200105
SIRE,"['S AY', 'ER']",['SIRE'],1607933
SIREN,"['S AY', 'R AH N']","['SI', 'REN']",1354779
SIRENA,"['S IH', 'R EH', 'N AH']","['SI', 'RE', 'NA']",135017
SIRIS,"['S AY', 'R IH S']","['SI', 'RIS']",53304
SIRIUS,"['S IH', 'R IH', 'AH S']","['SIR', 'I', 'US']",3124863
SIS,['S IH S'],['SIS'],3530367
SISSY,"['S IH', 'S IY']","['SI', 'SSY']",1410911
SIT,['S IH T'],['SIT'],19797379
SITAR,"['S IH', 'T AA R']","['SI', 'TAR']",255993
SITE,['S AY T'],['SITE'],844310242
SITED,"['S AY', 'T IH D']","['SIT', 'ED']",503306
SITING,"['S AY', 'T IH NG']","['SIT', 'ING']",768852
SITTER,"['S IH', 'T ER']","['SI', 'TTER']",1159109
SITTING,"['S IH', 'T IH NG']","['SI', 'TTING']",18524885
SITUATE,"['S IH', 'CH UW', 'EY T']","['SIT', 'U', 'ATE']",214206
SITUATED,"['S IH', 'CH UW', 'EY', 'T IH D']","['SIT', 'U', 'AT', 'ED']",10177869
SITUATION,"['S IH', 'CH UW', 'EY', 'SH AH N']","['SIT', 'U', 'A', 'TION']",42880250
SITUATIONAL,"['S IH', 'CH UW', 'EY', 'SH AH', 'N AH L']","['SIT', 'U', 'A', 'TIO', 'NAL']",856889
SITUS,"['S AY', 'T AH S']","['SI', 'TUS']",267454
SIVER,"['S AY', 'V ER']","['SI', 'VER']",101095
SIX,['S IH K S'],['SIX'],71366336
SIXTEENTH,"['S IH K', 'S T IY N TH']","['SIX', 'TEENTH']",941640
SIXTH,['S IH K S TH'],['SIXTH'],9920054
SIXTIETH,"['S IH K', 'S T IY', 'IH TH']","['SIX', 'TI', 'ETH']",90396
SIXTY,"['S IH K', 'S T IY']","['SIX', 'TY']",4851534
SIZABLE,"['S AY', 'Z AH', 'B AH L']","['SIZ', 'A', 'BLE']",657359
SIZE,['S AY Z'],['SIZE'],214844153
SIZEABLE,"['S AY', 'Z AH', 'B AH L']","['SIZE', 'A', 'BLE']",634748
SIZED,['S AY Z D'],['SIZED'],12775596
SIZER,"['S AY', 'Z ER']","['SI', 'ZER']",202590
SIZING,"['S AY', 'Z IH NG']","['SIZ', 'ING']",4090106
SIZZLE,"['S IH', 'Z AH L']","['SI', 'ZZLE']",392168
SIZZLER,"['S IH', 'Z L ER']","['SI', 'ZZLER']",102749
SKATE,['S K EY T'],['SKATE'],4932092
SKATED,"['S K EY', 'T IH D']","['SKAT', 'ED']",167502
SKATER,"['S K EY', 'T ER']","['SKA', 'TER']",1366115
SKATING,"['S K EY', 'T IH NG']","['SKAT', 'ING']",5660985
SKEAT,['S K IY T'],['SKEAT'],16657
SKEET,['S K IY T'],['SKEET'],343898
SKEIN,['S K EY N'],['SKEIN'],208604
SKELETON,"['S K EH', 'L AH', 'T AH N']","['SKEL', 'E', 'TON']",3075011
SKELLY,"['S K EH', 'L IY']","['SKE', 'LLY']",149793
SKELTON,"['S K EH L', 'T AH N']","['SKEL', 'TON']",560633
SKENE,['S K IY N'],"['SKE', 'NE']",99110
SKEPTIC,"['S K EH P', 'T IH K']","['SKEP', 'TIC']",669651
SKEPTICAL,"['S K EH P', 'T AH', 'K AH L']","['SKEP', 'TI', 'CAL']",1848184
SKEPTICISM,"['S K EH P', 'T IH', 'S IH', 'Z AH M']","['SKEP', 'TI', 'CISM']",983083
SKERRY,"['S K EH', 'R IY']","['SKERR', 'Y']",67351
SKETCH,['S K EH CH'],['SKETCH'],4118317
SKETCHY,"['S K EH', 'CH IY']","['SKETC', 'HY']",409557
SKEW,['S K Y UW'],['SKEW'],851662
SKEWER,"['S K Y UW', 'ER']","['SKE', 'WER']",184586
SKEWING,"['S K Y UW', 'IH NG']","['SKEW', 'ING']",101915
SKI,['S K IY'],['SKI'],28663800
SKID,['S K IH D'],['SKID'],1598538
SKIED,['S K IY D'],['SKIED'],134470
SKIFF,['S K IH F'],['SKIFF'],281833
SKIING,"['S K IY', 'IH NG']","['SKI', 'ING']",11337414
SKILL,['S K IH L'],['SKILL'],15835076
SKILLED,['S K IH L D'],['SKILLED'],7822819
SKILLET,"['S K IH', 'L AH T']","['SKI', 'LLET']",1212990
SKILLFUL,"['S K IH L', 'F AH L']","['SKILL', 'FUL']",626936
SKILLFULLY,"['S K IH L', 'F AH', 'L IY']","['SKILL', 'FU', 'LLY']",434387
SKILLING,"['S K IH', 'L IH NG']","['SKI', 'LLING']",338418
SKIM,['S K IH M'],['SKIM'],1003327
SKIMMER,"['S K IH', 'M ER']","['SKI', 'MMER']",409676
SKIMMING,"['S K IH', 'M IH NG']","['SKI', 'MMING']",357561
SKIMP,['S K IH M P'],['SKIMP'],107336
SKIMPY,"['S K IH M', 'P IY']","['SKIM', 'PY']",539449
SKIN,['S K IH N'],['SKIN'],54789622
SKINNED,['S K IH N D'],['SKINNED'],922957
SKINNER,"['S K IH', 'N ER']","['SKI', 'NNER']",1902389
SKINNIER,"['S K IH', 'N IY', 'ER']","['SKI', 'NNI', 'ER']",33889
SKINNY,"['S K IH', 'N IY']","['SKI', 'NNY']",3345336
SKIP,['S K IH P'],['SKIP'],44681366
SKIPP,['S K IH P'],['SKIPP'],22964
SKIPPER,"['S K IH', 'P ER']","['SKI', 'PPER']",1482870
